price
653.1700
653.1700
653.1700
653.1700
638.1530
640.4620
649.6390
643.8410
645.9270
645.4150
649.6110
646.2240
647.3770
643.6710
667.4490
667.7880
656.4610
649.0000
643.7920
633.2240
598.9010
591.6440
611.3450
603.5500
605.6210
583.6260
586.3950
581.9450
597.5830
602.8450
605.2540
603.4350
604.4670
593.5610
595.1090
599.1180
602.2590
598.9270
603.7010
597.6130
576.3000
585.0110
581.6760
575.1380
573.1630
560.2050
573.0180
573.5980
575.9690
554.1780
570.3190
569.7290
558.1760
554.4900
545.2480
527.7200
532.3800
541.6660
537.9410
532.5810
531.5540
532.6310
524.8590
525.3840
524.2300
524.2300
524.2300
524.2300
524.2300
524.2300
511.6230
517.8320
500.8080
475.3030
489.3130
489.2500
476.8730
474.0490
461.6880
446.9810
432.4530
474.3580
499.3790
486.8430
488.0100
494.5500
487.2900
489.7600
494.7200
489.8700
487.4300
485.9300
456.8200
460.5700
469.7300
465.1650
459.3940
459.2820
460.9350
470.5860
474.8740
486.4200
486.9180
495.1750
490.8250
486.8030
492.2370
497.2400
497.7090
506.7230
511.2620
512.0540
498.2900
501.3100
500.3540
504.4910
495.2200
487.6190
477.7620
474.9130
469.5470
475.9130
471.0360
458.6260
460.2260
460.2260
460.2260
459.1240
455.2600
455.3200
453.4810
453.4810
453.4810
453.4810
448.5580
440.6010
440.8950
424.3960
426.6150
414.2560
395.3930
391.7380
389.2540
367.3130
363.1140
343.5730
335.7640
362.4070
369.2430
375.7870
347.8290
360.6380
365.4000
392.8110
398.7070
408.8870
408.1900
395.2770
404.0860
402.6370
402.6370
402.6370
402.6370
402.6370
402.6370
402.6370
402.6370
402.6370
402.6370
402.6370
423.0970
426.3670
426.2810
421.8280
419.2220
428.5100
451.1210
467.5470
488.5970
498.0300
507.4770
500.7160
487.6190
506.5660
484.9770
496.1480
507.0310
509.4070
515.4770
503.4400
507.6170
506.7250
512.2160
508.9820
492.3470
499.2950
496.2130
490.9240
500.4160
500.6770
503.9670
517.5510
520.7440
510.7740
514.0150
514.5360
512.2080
506.5000
500.1570
491.9180
481.1830
480.6610
